episode_id,timestep,agent_id,state,action
0,17,0,"0.9793743653268429,0.8044644873374999,0.03652702536873753",4
0,17,1,"0.9969597084628447,0.8749051213790988,0.9375343297380369",4
0,18,0,"0.998944947917617,0.25666256830303524,0.6724280066019446",1
0,18,1,"0.3134830389544794,0.9725224166904498,0.561041952549212",0
0,19,0,"0.4760916846840787,0.30886351465055384,0.0581266309592573",1
0,19,1,"0.747970248393352,0.6871895899583607,0.44768203223015557",1
0,20,0,"0.08114194040371925,0.42547492240195495,0.9436483434262405",2
0,20,1,"0.5569708465607146,0.6120227226656137,0.46709782892943064",3
0,21,0,"0.3876721351946817,0.9826911896070173,0.3850191229982879",1
0,21,1,"0.6700688061004465,0.6754112155503883,0.6596851395595724",2
0,22,0,"0.7976253153051782,0.5494168291956606,0.2338664093567402",4
0,22,1,"0.1968960326229433,0.7690116191823784,0.1581817611340025",2
0,23,0,"0.7389839796341984,0.007452242214072813,0.5309754466828829",2
0,23,1,"0.5567047597713785,0.9326027734213939,0.6472009690999514",0
0,24,0,"0.15294698788390304,0.4693665775651663,0.0500229573484785",0
0,24,1,"0.6099102051329741,0.7058069126736563,0.5471170422931142",0
0,25,0,"0.715707442268748,0.40017236374057275,0.34960761673648433",0
0,25,1,"0.545946352893208,0.12140121529602366,0.1611071088418734",0
0,26,0,"0.37045549701669356,0.053450981446323764,0.05104513095722574",1
0,26,1,"0.9767419491778832,0.1677984252664435,0.7947705867575694",1
0,27,0,"0.6948243317842013,0.7528020512554134,0.9170779447004556",2
0,27,1,"0.38420017062742995,0.8574710796145382,0.8282230677029289",2
0,28,0,"0.8017309784712077,0.5714570212997677,0.3730641184149478",3
0,28,1,"0.2553514006874774,0.9950421762029452,0.1777559116049413",2
0,29,0,"0.09676301393492659,0.13035584737760664,0.6406985796427985",1
0,29,1,"0.5763749679861537,0.9987997078516818,0.3635791870509013",2
0,30,0,"0.3449572302162843,0.592631050330772,0.10073781078318877",0
0,30,1,"0.7200721417544603,0.4459632266200917,0.6226925349128505",4
0,31,0,"0.19784051750158305,0.7879569659200345,0.005917484825702868",4
0,31,1,"0.8843113776788136,0.0867855705339543,0.48302395378976337",2
0,32,0,"0.48160905753593797,0.595711870335571,0.25043915155788343",3
0,32,1,"0.39180969606887506,0.5935721271564033,0.7420538558185471",0
0,33,0,"0.050559216443646804,0.4589459491749819,0.1338543324649819",4
0,33,1,"0.74832941168941,0.31994153050711527,0.33108724164594794",3
0,34,0,"0.3488411354255476,0.3494187179366931,0.5113082850006156",0
0,34,1,"0.9786274549458504,0.3906289609944922,0.3852108155672743",0
0,35,0,"0.9346341690938424,0.5471549710338544,0.5463623607499327",3
0,35,1,"0.6797672479984543,0.02530192924051089,0.7155175074646374",1
0,36,0,"0.2156829388325976,0.14645038395692733,0.3536792735139752",4
0,36,1,"0.32396955365363833,0.07657300539427969,0.5097337585118232",0
0,37,0,"0.21720017235986644,0.5349902784169717,0.9712732183292168",4
0,37,1,"0.7810345503508643,0.8506455818178197,0.5150698129090617",0
0,38,0,"0.8844464695359596,0.607792041140336,0.1916297002817262",2
0,38,1,"0.5487279528835434,0.5154714882905996,0.334397589874981",4
0,39,0,"0.39636236866359364,0.41908818526728153,0.2668691949771409",1
0,39,1,"0.4594689527922402,0.6859198418097714,0.5874705433701853",0
0,40,0,"0.9668966255835787,0.13216457026601047,0.6022035382364201",1
0,40,1,"0.9180560306069127,0.10688410526227277,0.9397934029400046",3
0,41,0,"0.026582260495096932,0.27188634221461894,0.0009882192961697678",4
0,41,1,"0.027150269568753438,0.527570305118128,0.688246359197628",2
0,42,0,"0.8185900444514517,0.2239985730343047,0.149293236523651",1
0,42,1,"0.5476328022361533,0.5338092388505603,0.6790273946092448",3
0,43,0,"0.5161021354499413,0.6199133221405528,0.2682768312501367",2
0,43,1,"0.9686653551052767,0.73448092663845,0.4005036533139553",3
0,44,0,"0.926827937315908,0.1564162367356715,0.6129094621346434",3
0,44,1,"0.6558001390645374,0.26798192252786524,0.7317157196498527",1
0,45,0,"0.32040089526942117,0.9793157099539526,0.16397227899142786",2
0,45,1,"0.2745933840798951,0.8372575889633193,0.7395858404778661",3
0,46,0,"0.14681914505316118,0.40538324533354764,0.34187408670611563",1
0,46,1,"0.8976999731771088,0.3484080431977651,0.9042450508168407",4
0,47,0,"0.7392561484188314,0.5475792260914281,0.5882993912174324",4
0,47,1,"0.5098433686047033,0.7223529384265286,0.6251390308539688",0
0,48,0,"0.1644215388633562,0.5352294114724422,0.1517410400367868",1
0,48,1,"0.6252583562650847,0.2446357455972087,0.6994098924775486",0
0,49,0,"0.16973696497709945,0.7893363605097947,0.8770494644908876",3
0,49,1,"0.3313425629754033,0.9597767585314869,0.7931538899239167",3
1,0,0,"0.2592902829601871,0.32702798294010493,0.3256145138994925",2
1,0,1,"0.0721699782542492,0.4955412993941437,0.0228598667248211",0
1,1,0,"0.7678831844444042,0.6417764532233154,0.8315652179106661",3
1,1,1,"0.7701466475177718,0.468749031140998,0.05528643619443363",4
1,2,0,"0.9925456349729757,0.11497232487280484,0.2194851679054578",1
1,2,1,"0.2834773369760022,0.7313700832065717,0.1181159881943693",2
1,3,0,"0.9813851596481568,0.16268001996089076,0.5264509630042635",0
1,3,1,"0.6819901545939259,0.27342174477124115,0.4561318420736906",4
1,4,0,"0.5727899345996189,0.6924769323290544,0.04396542847243945",0
1,4,1,"0.5751826400121902,0.3004883550309668,0.7951303672453554",0
1,5,0,"0.6438010237594318,0.808944394257192,0.310679767752984",0
1,5,1,"0.5180252468272984,0.9786430998390383,0.9941901360590658",0
1,6,0,"0.05120981746996511,0.395343832628001,0.7064632613784831",4
1,6,1,"0.3696481605947758,0.7674515021069782,0.8631301765441249",0
1,7,0,"0.5095003049098794,0.42610279386742067,0.16747996295525236",2
1,7,1,"0.018115293751913675,0.9851248717310539,0.045650788753323956",0
1,8,0,"0.5351448812833026,0.12786767882846395,0.9820770056824578",2
1,8,1,"0.7739720792404187,0.33258613233797596,0.01603954511744743",3
1,9,0,"0.3365034183009872,0.39559934004282027,0.24491527108385658",4
1,9,1,"0.5699171930403399,0.1756093202374167,0.13605092877816138",0
1,10,0,"0.24969086405756602,0.21829793854372648,0.5568259800739025",1
1,10,1,"0.37928714604710445,0.812252080373813,0.8771144122342919",0
1,11,0,"0.41240704732882283,0.9841982345906859,0.5411228453830225",2
1,11,1,"0.2101420344790882,0.5777649779106353,0.8992257632009985",0
1,12,0,"0.7857854906522923,0.9243436876105429,0.09152730211538618",3
1,12,1,"0.796373672942864,0.662635580018799,0.5123744606793799",2
1,13,0,"0.33217725611999327,0.40109042412278606,0.38361848390236686",1
1,13,1,"0.5662887849769063,0.8642143373523595,0.408206941878128",4
1,14,0,"0.7692672058127953,0.4298992384518556,0.8048605236844585",1
1,14,1,"0.5272306187978237,0.2858749689677347,0.1295748942044369",0
1,15,0,"0.6905990099074599,0.18374521805015565,0.2300718136818709",0
1,15,1,"0.4922237179746012,0.8090665956087763,0.4416526739215908",3
1,16,0,"0.22579614152716465,0.9160630451648624,0.8705218833565148",1
1,16,1,"0.6052999841153501,0.8029619030837147,0.0986702501896396",3
1,17,0,"0.7824653450917819,0.2278874919164764,0.11383744708322274",0
1,17,1,"0.012379057926160009,0.7024674210570138,0.6363502307691226",0
1,18,0,"0.9077675949556586,0.7171162632209177,0.7169573796275033",1
1,18,1,"0.9961062335440545,0.25139503749665804,0.7300833791763568",0
1,19,0,"0.04137914608568416,0.8082902087120621,0.04575102339066006",2
1,19,1,"0.11225241128235297,0.5174519693668644,0.8973094102296353",3
1,20,0,"0.33007167308723706,0.09807809339462203,0.6552030286002908",4
1,20,1,"0.672129107262904,0.5349954990435455,0.2136119896793356",3
1,21,0,"0.5210295687921117,0.9525767899147995,0.37351841997627744",0
1,21,1,"0.755784783463504,0.5064757068786632,0.0074607235466874755",1
1,22,0,"0.1768223350533119,0.9599742083357808,0.5094730859200858",1
1,22,1,"0.21195015432226638,0.9254251364168111,0.1677484867467559",2
1,23,0,"0.6766529752343021,0.9102440942710002,0.7650850904930665",0
1,23,1,"0.8561572803502148,0.5141104113506885,0.612644736500517",0
1,24,0,"0.5848750661498996,0.7336317552820406,0.4027772905012187",2
1,24,1,"0.4649846880362656,0.16471295830661936,0.8720283095718138",2
1,25,0,"0.7098110098382736,0.7310665099720062,0.2467525240508095",2
1,25,1,"0.2636335292087273,0.9623629449888403,0.1396374683658259",1
1,26,0,"0.29939534904820764,0.38840257826957836,0.3792005566826675",1
1,26,1,"0.14060232527193894,0.5909152754614494,0.842353252115718",4
1,27,0,"0.5309160598768651,0.14232205133653375,0.8524088143853519",0
1,27,1,"0.09098771457232302,0.5762640310799971,0.3551476904616554",2
1,28,0,"0.7170855383945911,0.849460823919656,0.5117752289152968",0
1,28,1,"0.43064150802657186,0.24126366789443476,0.793736389206422",0
1,29,0,"0.07428809705410067,0.8171529571781533,0.5184208316280978",4
1,29,1,"0.7019894292992613,0.2512441277547498,0.15776827879355115",0
1,30,0,"0.7279322438203265,0.7479151892551337,0.42115002857956074",0
1,30,1,"0.5209060692111527,0.10287750163556963,0.15236234975355234",0
1,31,0,"0.8503822046681194,0.267965179651405,0.683206746151867",0
1,31,1,"0.14135739437928008,0.6951208092978257,0.6645108910427361",0
1,32,0,"0.45114679437947613,0.4858670251114242,0.4382283099370754",2
1,32,1,"0.4618449532132328,0.768091290295875,0.8309976646333308",4
1,33,0,"0.6805636175958907,0.20430205136222468,0.9399598595385494",1
1,33,1,"0.2726600990948135,0.0600869543459811,0.24471598761321645",4
1,34,0,"0.5142130507784552,0.3423972353096204,0.37740871286482236",1
1,34,1,"0.4696749670480749,0.848449193031406,0.9063960967236109",3
1,35,0,"0.224570873434769,0.051542896609840905,0.7902185642754783",0
1,35,1,"0.155083950348189,0.5579932477987604,0.5415452760736916",2
1,36,0,"0.6967974246456083,0.1011720626156637,0.7715217758657227",1
1,36,1,"0.14723062963871347,0.2594768739195664,0.22103017062170782",1
1,37,0,"0.3012433241392516,0.650203045118681,0.9248700234549521",4
1,37,1,"0.30236079059516907,0.46016329585579374,0.5510293584116767",0
1,38,0,"0.5879055193345201,0.04686979623053955,0.5933715090876238",2
1,38,1,"0.0351695493752755,0.11401377504838384,0.8837508496614138",0
1,39,0,"0.5143573635986444,0.7394804695639222,0.9698544431959913",1
1,39,1,"0.9051637862294593,0.05088781703299927,0.39155056204650673",1
1,40,0,"0.5744405412145935,0.8399065063993325,0.3204111251711056",3
1,40,1,"0.7149980296682341,0.054459102923968605,0.16791029986767647",0
1,41,0,"0.41287331580781883,0.8591025883358903,0.5511834647417742",0
1,41,1,"0.7638250237968612,0.42303750866585776,0.12623863039195038",2
1,42,0,"0.17881735637118457,0.8102742954504732,0.07619522695651426",3
1,42,1,"0.8038648287063787,0.24645657078782524,0.8677683773421241",0
1,43,0,"0.14778070037918356,0.163415682990536,0.2444324037494363",4
1,43,1,"0.9496750167257035,0.530008607885004,0.8340302282052048",0
1,44,0,"0.6470535170772133,0.44396346650983853,0.3796521866471144",4
1,44,1,"0.5359510584610198,0.48439889109586987,0.5217851527078824",4
1,45,0,"0.6025634778541993,0.07338825456855869,0.30368078237275664",4
1,45,1,"0.715461194854555,0.21319805359987853,0.7142788287393412",1
1,46,0,"0.9751242986894301,0.8708106459428175,0.17747933436645236",0
1,46,1,"0.7629688320248236,0.2726817667746174,0.30225058594893117",2
1,47,0,"0.1267502011107099,0.3809518928173885,0.3962167684973569",4
1,47,1,"0.9114946921567466,0.1151326757327974,0.9316496939019374",0
1,48,0,"0.12534692789877955,0.6562552757373188,0.3712645194808235",3
1,48,1,"0.7643674790081784,0.8818737289928231,0.918358993752085",4
1,49,0,"0.1662553379179832,0.6664065016802948,0.8480570996384849",0
1,49,1,"0.8777371621838592,0.19130258626616659,0.46531756516528566",0
2,0,0,"0.17291871460814456,0.21852230692856434,0.19881875684264316",4
2,0,1,"0.6288159822259869,0.420401827213867,0.2181719843454536",0
2,1,0,"0.5047742256096526,0.8132859035499378,0.10309011971457371",3
2,1,1,"0.6325155772190245,0.8327362086212892,0.45231161916535145",3
2,2,0,"0.7165602238022073,0.011906761011723499,0.9863805367404344",4
2,2,1,"0.6970261615417673,0.1426249326776976,0.454570571831162",1
2,3,0,"0.6324099282105716,0.7868957904187063,0.47145050953234136",1
2,3,1,"0.3519764172187858,0.7698057589287831,0.7129465293818572",3
2,4,0,"0.47106356771843483,0.3291482515301931,0.9156288164590216",0
2,4,1,"0.3341649417996073,0.2642691638117237,0.3148958691400582",2
2,5,0,"0.6655327526705757,0.17527391774217327,0.3303630265247478",1
2,5,1,"0.14124757515108421,0.6776699927833042,0.5953437061527159",0
2,6,0,"0.5104540650548222,0.40739253688387944,0.7252973121171241",0
2,6,1,"0.7627258470726004,0.4452237107616077,0.8871351584484195",2
2,7,0,"0.9839364074076193,0.9494367208428256,0.09845362433428217",3
2,7,1,"0.006830097357021558,0.1515557751315888,0.024123610442166377",3
2,8,0,"0.6835542523293537,0.6348189869349892,0.8570809203887292",0
2,8,1,"0.436825334869984,0.6562207260062501,0.9774417652936248",1
2,9,0,"0.06838959407073464,0.40146819437881487,0.12198724057773158",4
2,9,1,"0.1796198958441727,0.9210994114511667,0.9497863549482417",3
2,10,0,"0.9278487267877926,0.2939983675020874,0.13466154531017283",4
2,10,1,"0.28554253724051637,0.3822965813494331,0.38977949291970504",1
2,11,0,"0.9928515695353749,0.6037617792061655,0.6595203974965528",2
2,11,1,"0.7451817844950976,0.24177461707504122,0.2841904776208213",3
2,12,0,"0.34885704407110696,0.19528777349289295,0.8989454546422923",2
2,12,1,"0.4556175018354758,0.0770589084201947,0.5595202218687538",4
2,13,0,"0.5940717307890085,0.33102817630944736,0.1010609735775021",2
2,13,1,"0.5513126073640923,0.9513557379511829,0.8863653511315679",1
2,14,0,"0.7658239624348439,0.6993653453565702,0.5410302575892115",4
2,14,1,"0.6672111014694876,0.5693085516666642,0.06711499875926608",2
2,15,0,"0.6346050259852223,0.5245957868617288,0.7702090852215334",3
2,15,1,"0.15809858336243277,0.7831393155308682,0.5219051868110399",2
2,16,0,"0.29698853517120194,0.7933627901842701,0.3501212854461593",3
2,16,1,"0.11431513763110634,0.16669577915760203,0.985299393217407",3
2,17,0,"0.6444101009289955,0.5580356214622184,0.05947451133892878",3
2,17,1,"0.2556267502067031,0.10404437191717164,0.6111280304346195",4
2,18,0,"0.584890766674918,0.6032150809294634,0.22424695574496578",4
2,18,1,"0.7350530374586979,0.9837686217758224,0.46408535114067695",2
2,19,0,"0.22254258390623904,0.6298904309500427,0.08267486735627083",4
2,19,1,"0.22169161756723343,0.7046126183400745,0.3575775494962685",1
2,20,0,"0.2992869224654787,0.5644951848273919,0.2612169427891856",1
2,20,1,"0.5356362245275851,0.501615519127999,0.05807743211679428",2
2,21,0,"0.34916275187927714,0.4419077424587,0.6086961221955212",0
2,21,1,"0.4800780305428174,0.055366232449445496,0.2264848217843377",2
2,22,0,"0.3112130105961539,0.5186200634596937,0.10837645991114697",1
2,22,1,"0.369262743407494,0.29799077003019603,0.09326304024459897",2
2,23,0,"0.28706108662501073,0.1932281724087892,0.15576933504344215",1
2,23,1,"0.7360354482158461,0.6336025914304793,0.9530319342664951",4
2,24,0,"0.5068553378443279,0.8403880117651982,0.5955601344004267",2
2,24,1,"0.18877892442846012,0.8769868795283505,0.157200921696671",0
2,25,0,"0.4530628340423125,0.38294047165406686,0.5807076438731704",2
2,25,1,"0.4781529800340295,0.18445021874645506,0.29542548067083485",3
2,26,0,"0.8459408008974507,0.9664777214377861,0.7293755138039937",4
2,26,1,"0.1782288367924093,0.39514137105268266,0.5736315514904815",3
2,27,0,"0.6764933321126687,0.3174290029967044,0.0682639414116687",2
2,27,1,"0.9004641919382811,0.5214811717880563,0.9963755640863615",0
2,28,0,"0.8132410449633901,0.022056946973797897,0.8628610648810001",1
2,28,1,"0.9030714657414355,0.19087122189083128,0.25895359308484645",0
2,29,0,"0.40000498653758376,0.8241046945323004,0.26027424495639595",0
2,29,1,"0.6956275211144496,0.44355958067330614,0.2855979203107559",1
2,30,0,"0.316692194966571,0.1448818962872862,0.7534463335293191",0
2,30,1,"0.779605335470352,0.4028530592614369,0.2902080192195525",0
2,31,0,"0.8123650836839964,0.7249744723447791,0.8433739377424392",2
2,31,1,"0.9341271233305463,0.1493511689132032,0.6244922466848679",3
2,32,0,"0.054587002649438054,0.00919278084755526,0.6708897014632048",3
2,32,1,"0.4966589479104183,0.9677911042846513,0.9129247198894567",4
2,33,0,"0.33399730616334555,0.6070765313769138,0.1527952594035602",3
2,33,1,"0.5501037470031345,0.07772963383515197,0.7390694300057483",1
2,34,0,"0.9628541896395149,0.3801408439423247,0.35230600433396486",1
2,34,1,"0.9169525515688784,0.12260246622034632,0.6648509347786725",1
2,35,0,"0.3425980760396994,0.3871838620535015,0.45275041785280035",1
2,35,1,"0.4804619194390054,0.16046959452659704,0.09230862461895484",4
2,36,0,"0.5634867707347699,0.4405954432505146,0.9153657573026329",4
2,36,1,"0.8079204622670128,0.5717914992780314,0.950352123644579",4
2,37,0,"0.6561755394331902,0.6380092359667153,0.6184861638319726",2
2,37,1,"0.1549482510388176,0.13662968690802002,0.9282756102066156",4
2,38,0,"0.41501919635372186,0.722356010450334,0.854884067590256",1
2,38,1,"0.05060509250171841,0.8845248933458886,0.04435469894164201",2
2,39,0,"0.0540279941432823,0.3201155363378091,0.9530119365862176",2
2,39,1,"0.2972049667088157,0.5404992652486629,0.8043762724679705",0
2,40,0,"0.23743660427238678,0.08588882470034098,0.8428790416629915",3
2,40,1,"0.6931279527062176,0.3648163765670095,0.0025612533834182827",0
2,41,0,"0.5498683488952847,0.6185116517576308,0.40096455353377203",3
2,41,1,"0.46639209853357544,0.7186175650010018,0.21409662333914747",1
2,42,0,"0.7052434393245511,0.12982778442710707,0.26522986912114477",3
2,42,1,"0.9151404111760861,0.37468092823213417,0.9378126249111456",3
2,43,0,"0.5741149312527178,0.7520271146665994,0.3442491868556876",3
2,43,1,"0.9205900135426973,0.7417245754213282,0.9760797609191716",3
2,44,0,"0.38011937167540877,0.41603916684313214,0.6614754452688819",4
2,44,1,"0.784571778749118,0.3489623836138471,0.297977839310793",3
2,45,0,"0.6859326382035,0.3658835431382017,0.1994626771347061",0
2,45,1,"0.4324894877242873,0.11309321779138404,0.3664858572795432",1
2,46,0,"0.74012509963698,0.006610944425274989,0.529391377957257",2
2,46,1,"0.38717150243649523,0.24273053363955077,0.9874710004755404",3
2,47,0,"0.9600318460768356,0.03496589848932263,0.4933276681279999",3
2,47,1,"0.2837516112480476,0.20686262529827648,0.031176522517415206",2
2,48,0,"0.42754811268280746,0.12212836484674727,0.5532894916263914",2
2,48,1,"0.5472918457577349,0.2845491038095226,0.7718804272601584",1
2,49,0,"0.9461437926635327,0.883144154120473,0.7290829875696432",4
2,49,1,"0.7063483691997736,0.026985932878525132,0.9120211807037361",1
3,0,0,"0.5492300238666135,0.5933211962223619,0.06721881481470027",0
3,0,1,"0.5938668616838001,0.06679966477859323,0.009753467121340731",3
3,1,0,"0.5012172119841166,0.5695979022136923,0.9625902256101458",2
3,1,1,"0.4834722431060443,0.9271551226806253,0.8538097252154716",2
3,2,0,"0.8351096063266497,0.034253631151962005,0.9545467974709012",3
3,2,1,"0.5164294793443398,0.6971771983907061,0.46646963450464396",0
3,3,0,"0.6621663782188194,0.10535918272956657,0.25041694285857063",3
3,3,1,"0.13630446625100734,0.1715115486767569,0.5791710984635994",0
3,4,0,"0.8442449385109754,0.8669984223590049,0.9925611790916992",4
3,4,1,"0.18071751662571578,0.13458590712995666,0.8411521220760355",3
3,5,0,"0.5467409302883778,0.5947434051120907,0.9801911509506085",1
3,5,1,"0.10269130999006959,0.9076690874152344,0.5672274115046454",3
3,6,0,"0.07804304241923088,0.9028885925048538,0.7055001380494328",4
3,6,1,"0.07192760420387467,0.1023591978484405,0.14297923389623002",3
3,7,0,"0.4840426380741675,0.6303564809645732,0.8455781026761228",2
3,7,1,"0.663652065409812,0.7859952736155558,0.9922447866202498",4
3,8,0,"0.7774424406432897,0.9537417864547904,0.4544878317501352",1
3,8,1,"0.037505866571100666,0.7656977178762974,0.49004195101245396",1
3,9,0,"0.8734200077975849,0.7903543955955749,0.034665901405505184",1
3,9,1,"0.36644377413187446,0.5933447362168246,0.7849466412943366",1
3,10,0,"0.9630896871369553,0.20532348068323614,0.8933269464281638",4
3,10,1,"0.8882696179087904,0.4084370114330602,0.5184930626405523",0
3,11,0,"0.8696609153136627,0.8141419039960538,0.4562720909955813",2
3,11,1,"0.5718280430794869,0.24864638376033976,0.5354568953341368",3
3,12,0,"0.8771003816502048,0.2367808533377047,0.9056586128853821",1
3,12,1,"0.023203727869967605,0.9465715381506343,0.9448934319385472",0
3,13,0,"0.9201193853847035,0.7422714594326967,0.012115440808351585",2
3,13,1,"0.7063694242515646,0.041148476344828766,0.3034299938051098",0
3,14,0,"0.9826269965950774,0.5682150692172839,0.1465328718500386",2
3,14,1,"0.23801217168507116,0.7771211281858239,0.8983500558425973",2
3,15,0,"0.6944866470503227,0.8659505201135592,0.010540065164136081",2
3,15,1,"0.08765542906404644,0.33283721288693513,0.17998875275065152",3
3,16,0,"0.019514492117792437,0.5230242772855631,0.6207011322639945",2
3,16,1,"0.0033599859577178037,0.5507302677890781,0.02843752957375334",4
3,17,0,"0.8905420657241544,0.02803006602113034,0.8005138348862088",4
3,17,1,"0.8556292359014709,0.9043048646764688,0.8932791741570378",2
3,18,0,"0.4159596394655404,0.7648031504602704,0.9223823781862259",2
3,18,1,"0.8749982057951783,0.8441989230822771,0.1765192865420775",2
3,19,0,"0.05894071359442332,0.000843009986870813,0.8320902584949758",2
3,19,1,"0.6524336845545723,0.5435512964919487,0.3697977511761086",2
3,20,0,"0.3861730666272214,0.9415960098724613,0.16662814350040533",2
3,20,1,"0.11506762379082247,0.4899019929259222,0.25536498199415025",4
3,21,0,"0.20724779113583736,0.7401511995892233,0.35519310155712824",3
3,21,1,"0.7994430403910405,0.11606818600527569,0.19359231465885463",4
3,22,0,"0.969026698520181,0.1144108045022032,0.6455631307349975",0
3,22,1,"0.7353235659235154,0.46248328588766396,0.8814472988758253",4
3,23,0,"0.7876477354222677,0.05966899576607143,0.14575721864549107",3
3,23,1,"0.7021206746983855,0.5985644767736479,0.2595871349783163",3
3,24,0,"0.15046546172079667,0.11760711982300054,0.43374694903349764",3
3,24,1,"0.2670849804989607,0.6216209679908031,0.24532269292812836",0
3,25,0,"0.24413062458618218,0.6256889449407301,0.36295673297582487",4
3,25,1,"0.07225999326216237,0.8133993409503578,0.7239503545769284",4
3,26,0,"0.63091703095845,0.027621544017995436,0.678781564484572",0
3,26,1,"0.24385179963201453,0.6312688881185987,0.1669142443305618",2
3,27,0,"0.7490186092581874,0.6802919285403956,0.3044093385979716",3
3,27,1,"0.1355768636200465,0.10381920197755967,0.5358949846498815",4
3,28,0,"0.06500042632043068,0.237397774528482,0.22678811270816046",4
3,28,1,"0.9184438179718177,0.3847016845493417,0.21224212302197232",1
3,29,0,"0.37418996494043644,0.5223378393440038,0.3240880260488763",0
3,29,1,"0.27974832309155206,0.9646024836734679,2.1364451135763574e-05",2
3,30,0,"0.7412212862291253,0.6471586316832322,0.9531034109476119",3
3,30,1,"0.2931562558604126,0.34041971652823966,0.003519237305698697",4
3,31,0,"0.7983931958857067,0.6715733091880562,0.4634841243912623",1
3,31,1,"0.02615299239061697,0.16891442422963976,0.605958309124705",4
3,32,0,"0.8626720771733456,0.5653580417362087,0.1742249330245691",2
3,32,1,"0.4161394822062807,0.3923007220399042,0.5484205750826942",4
3,33,0,"0.05676881667370526,0.8163060672919641,0.7591155580554569",0
3,33,1,"0.7345105896291592,0.6370251456391071,0.3891336419921396",4
3,34,0,"0.8599061180115408,0.45072284279416963,0.2066867251784481",1
3,34,1,"0.26504606794230867,0.3620268072772863,0.5723700705234417",2
3,35,0,"0.5207187656351837,0.6468415844273676,0.5524308856535708",3
3,35,1,"0.14552627040743593,0.13739144170982986,0.9575557828513044",3
3,36,0,"0.511460374240447,0.3483866285944699,0.5431705663488854",2
3,36,1,"0.8808164243561003,0.16190051411961004,0.6270086801072469",3
3,37,0,"0.25763136987656243,0.4013656338712931,0.669942666536117",0
3,37,1,"0.13672370948408463,0.9483600780437,0.8045747224878675",1
3,38,0,"0.6529599114858562,0.3442026246742741,0.34178993804694435",1
3,38,1,"0.10122837033800969,0.6294701428083522,0.15494691735849708",2
3,39,0,"0.848408453216105,0.23812895091007802,0.6034712439033407",3
3,39,1,"0.42461331318458695,0.7912821390686239,0.6200674198562983",1
3,40,0,"0.18229676088336078,0.4733918853633976,0.8956772542322442",3
3,40,1,"0.6386863871399354,0.006157874741179348,0.6498367098312894",0
3,41,0,"0.3529587593704221,0.5230099775455299,0.878877163836367",0
3,41,1,"0.9511818583041357,0.13841909706248168,0.5510053181819988",3
3,42,0,"0.5356075083413149,0.7792296613116669,0.9315950690390377",0
3,42,1,"0.5347148456017464,0.980766790588465,0.7680527198419146",3
3,43,0,"0.32005961798648186,0.5598893070957318,0.8877721854085625",1
3,43,1,"0.26678246483534407,0.9612971807383769,0.6066451724713486",2
3,44,0,"0.43612195346795957,0.818507437242703,0.06216278237617234",1
3,44,1,"0.5024002856938103,0.04065735393348502,0.4421864517923194",3
