episode_id,timestep,agent_id,state,action
0,42,1,"0.414089038261625,0.4313529969959726,0.7237456533874264",0
0,43,0,"0.6188728521746155,0.7203096015282677,0.21508415428457905",0
0,43,1,"0.7377610715825216,0.5453202310403943,0.2509119546541201",1
0,44,0,"0.3949761766195826,0.8340634296221724,0.5859463743643198",3
0,44,1,"0.473386482736891,0.4344634072793192,0.1833177750983872",4
0,45,0,"0.1508436531001387,0.9221533597818156,0.5740641376103779",3
0,45,1,"0.027720798311901995,0.611398552472039,0.6904304560586141",0
0,46,0,"0.15417310585769783,0.7007168388379814,0.48703704705044293",4
0,46,1,"0.3753656411853027,0.5969006931111036,0.3215933354110928",2
0,47,0,"0.11895165201770719,0.9495236803002886,0.6153971073392165",2
0,47,1,"0.4003446949384649,0.849399082501812,0.9785791027688273",4
0,48,0,"0.0030602102219693395,0.7910456323876157,0.9107150980962179",0
0,48,1,"0.2086142495695048,0.649359849571358,0.12315892197648004",4
0,49,0,"0.43847948188439656,0.282657260159338,0.18673648638165108",1
0,49,1,"0.9882746792212361,0.393865862338304,0.795388917571428",2
1,0,0,"0.42553796317105097,0.5297123794076501,0.7853612935132211",0
1,0,1,"0.14263660330030814,0.5727609847638431,0.9281676460422936",2
1,1,0,"0.45305619036846634,0.08232981256435479,0.16814896624169695",4
1,1,1,"0.6633201249251282,0.7138756696232035,0.5649090894051377",1
1,2,0,"0.7036680578081488,0.8839047587147166,0.7921436083868464",2
1,2,1,"0.7392302880580477,0.0804177664761464,0.9398192177680514",2
1,3,0,"0.947069445907928,0.6895897490253936,0.5612041366495869",3
1,3,1,"0.9773988100397893,0.6341190402648079,0.78236911739017",1
1,4,0,"0.2915345721648961,0.5882908425943787,0.22432284490416055",3
1,4,1,"0.572817552204268,0.9100349959218633,0.5127443291836454",0
1,5,0,"0.671068212686407,0.07166325271505036,0.21555094327697566",3
1,5,1,"0.2930722317267761,0.4120231614508859,0.018225177993175468",2
1,6,0,"0.7786191092484545,0.8514991982808692,0.9420896972863203",2
1,6,1,"0.37033760403215443,0.5713643760703263,0.37677005050786394",1
1,7,0,"0.1933298889175631,0.897670548524433,0.3962339027655791",2
1,7,1,"0.9305707490972233,0.5429348753253863,0.11889891387229701",0
1,8,0,"0.648970768054733,0.8666846933269979,0.31486353923136245",4
1,8,1,"0.08129297673059299,0.44595520937532374,0.5080908745830985",1
1,9,0,"0.7027136342505572,0.3714930390124679,0.7027833976708061",2
1,9,1,"0.2331580161319362,0.7665555751948347,0.6403375041470152",4
1,10,0,"0.03360537148053655,0.07574955018107565,0.10056571092626043",4
1,10,1,"0.20891022022944994,0.9295112842346793,0.6603854727950481",0
1,11,0,"0.8604562526591016,0.6646521072403876,0.22991660854583484",3
1,11,1,"0.44295050349129683,0.032503248489018643,0.689962351148662",1
1,12,0,"0.9584396375348487,0.3921420465677786,0.11663911369776081",2
1,12,1,"0.519235251939652,0.03277575776556596,0.13809667326350827",1
1,13,0,"0.4377281670433544,0.6728331243364924,0.4261060636979922",3
1,13,1,"0.37058510634118713,0.5951078233835237,0.5445810140544968",0
1,14,0,"0.9506992780939005,0.16269984439180285,0.8580890807047984",3
1,14,1,"0.6670308610272612,0.45761443813413794,0.24681960217165022",2
1,15,0,"0.7494868610293188,0.8347212972334483,0.8997934322634527",2
1,15,1,"0.9160473981348004,0.32315272602763445,0.32185277959572467",2
1,16,0,"0.8626108855422021,0.9487542088641516,0.7428446050144569",3
1,16,1,"0.28939468095203247,0.15267212247623285,0.24189006708421723",3
1,17,0,"0.5003230570431436,0.7011382889982584,0.056995336845206634",2
1,17,1,"0.4875216390376893,0.8994138962132359,0.9498798079549932",2
1,18,0,"0.7485628687814684,0.2310032087070535,0.3822823809585223",4
1,18,1,"0.9268282260432199,0.18078658871407138,0.3888797477135534",2
1,19,0,"0.17936728712608596,0.16256447650378558,0.23615332224865027",1
1,19,1,"0.7613769117079118,0.5879255855946424,0.35225810141610714",2
1,20,0,"0.9095089150132809,0.1257095534031335,0.7680047261426143",4
1,20,1,"0.3210394887547806,0.6344413453434116,0.3385137151290596",1
1,21,0,"0.6881438810603591,0.8450549237592392,0.9687078465796309",0
1,21,1,"0.07379670744762423,0.4967669182238563,0.23883808527868378",0
1,22,0,"0.6965817076609495,0.8974366859427567,0.9763933260437528",3
1,22,1,"0.7188284068585633,0.016047750526824944,0.11742847010969926",2
1,23,0,"0.1071203517020074,0.41820474427951837,0.8102788412077442",0
1,23,1,"0.5200654184695687,0.152850227486668,0.3114120049379896",2
1,24,0,"0.5196956673108,0.7109931732525677,0.9257413998924764",4
1,24,1,"0.8505725435400768,0.4385944402312819,0.4297391944225917",3
1,25,0,"0.6164841873363662,0.38446518036662436,0.04991548742353702",2
1,25,1,"0.8310883527249293,0.8013846153959828,0.5580712413928398",4
1,26,0,"0.7195370531362053,0.936722560605888,0.6752115593168643",4
1,26,1,"0.30416737839924113,0.13179616572584452,0.9463889942138896",0
1,27,0,"0.4311306545660174,0.9277411603392097,0.9341211120747365",0
1,27,1,"0.6012561125513558,0.14139309340988693,0.491514938373408",3
1,28,0,"0.3364666769443443,0.8530199430131339,0.32533459954128396",4
1,28,1,"0.6025144872490348,0.38237632097353513,0.5459213189648152",3
1,29,0,"0.09690948546447509,0.7966237661968065,0.5869225944617733",4
1,29,1,"0.4316702698770064,0.5304491379320722,0.13094474642022091",1
1,30,0,"0.38155049261710405,0.22434729688592836,0.0599221527028857",0
1,30,1,"0.7703404917075178,0.4643570665218536,0.598691646800235",4
1,31,0,"0.9258957259974034,0.10919969000723795,0.5123598434805824",3
1,31,1,"0.5204580965885396,0.9448362389747232,0.03074613186926156",0
1,32,0,"0.8668035665821757,0.7077323411278935,0.10466076367281063",3
1,32,1,"0.6185609862161278,0.09108547827121816,0.12611926040495647",1
1,33,0,"0.9148890829196688,0.29149271253979625,0.9745896086006473",1
1,33,1,"0.11264489884351325,0.35866776913967746,0.07711792654501015",0
1,34,0,"0.8000615855124785,0.5065718540619394,0.9299279484526707",1
1,34,1,"0.9333992832147112,0.3832755055469331,0.4477921767766939",2
1,35,0,"0.924056967444733,0.2881144008714662,0.4484014783186172",0
1,35,1,"0.060830361354651585,0.6836344093038332,0.9286237537816506",3
1,36,0,"0.6265149240453965,0.5021271792974801,0.026741555083409585",0
1,36,1,"0.5222271154155316,0.5744965074016499,0.07097913134420009",2
1,37,0,"0.17730275858129363,0.02906319837611082,0.4410894064198878",2
1,37,1,"0.6815169190232951,0.3333312665503321,0.12286529625307185",0
1,38,0,"0.7151520065042084,0.6636595914205703,0.549837358696232",3
1,38,1,"0.8295395831004516,0.4539529285854452,0.05439506667131799",2
1,39,0,"0.6500328171999011,0.9601482758684922,0.9787499027934754",3
1,39,1,"0.13414433389212765,0.02063093606376032,0.7598381655796127",3
1,40,0,"0.6066190212284053,0.06170911656667133,0.5022095090844786",1
1,40,1,"0.932635630374977,0.7828945361696549,0.3834274646367474",2
1,41,0,"0.23537538866219965,0.11358228354050592,0.16770450881253984",3
1,41,1,"0.7480368054776084,0.7578905042156402,0.30299495735029625",0
1,42,0,"0.06309313934403893,0.5466976463553386,0.9236613710531231",0
1,42,1,"0.8790372443641028,0.9735390359122497,0.11637808081356293",2
1,43,0,"0.6893288538641013,0.41240490036268895,0.47068883421700536",4
1,43,1,"0.4898207671462522,0.8883524886558014,0.37870130096897936",3
1,44,0,"0.2593313747985192,0.7024141162411837,0.42768398045097",3
1,44,1,"0.9319653072537013,0.34360756036397755,0.24173088997560255",3
1,45,0,"0.9411342124394152,0.6792792595800866,0.06423453155329462",1
1,45,1,"0.5041170424196,0.9630098632121732,0.1458941536986217",1
1,46,0,"0.7523487620039836,0.4443029488985959,0.4500200561682586",0
1,46,1,"0.3865668636738906,0.9559997462370836,0.15564852868231305",1
1,47,0,"0.5344928483825933,0.2789452113080869,0.07637272418171126",4
1,47,1,"0.5190169472475079,0.22433400901069678,0.36607549786497506",0
1,48,0,"0.24705057714629053,0.7221793317204798,0.2021520258653985",0
1,48,1,"0.5384653919257133,0.9051111055864557,0.418235335449595",4
1,49,0,"0.34962938867465654,0.616625888160975,0.8566708158334397",3
1,49,1,"0.534061788320582,0.10645021220849527,0.5054339313685273",2
2,0,0,"0.2901189405352397,0.5432244013977205,0.8503433955014188",4
2,0,1,"0.2516273817538003,0.6447329420821031,0.26158361334081814",2
2,1,0,"0.9176733785959853,0.7594703120154088,0.9984725291824116",3
2,1,1,"0.6948053341657418,0.922965638377385,0.5788621030977523",0
2,2,0,"0.6587249069403531,0.9413600598317265,0.3769862089186292",0
2,2,1,"0.08110052870560713,0.5190890481145471,0.09910003045101556",2
2,3,0,"0.9026964780906268,0.5171072627043465,0.8142458387658992",2
2,3,1,"0.43656900713260827,0.7836590361970055,0.35553552924706033",4
2,4,0,"0.3624076797694158,0.04882435873093782,0.035671519978529465",2
2,4,1,"0.47890440892560304,0.6950593881396532,0.5068955981586757",4
2,5,0,"0.7176919511727329,0.41181378919934086,0.2875108152417102",0
2,5,1,"0.4904510346218415,0.8079839826828951,0.5782418809980723",1
2,6,0,"0.724829261985024,0.7708614471369302,0.7129394998207369",0
2,6,1,"0.027522333635001117,0.20940949903150996,0.33681931175931645",3
2,7,0,"0.444088537361481,0.6976122477147539,0.2493107360064558",1
2,7,1,"0.8881093766487083,0.06333340076911909,0.9877135550081804",4
2,8,0,"0.9735043456628294,0.6701010736247746,0.7678618147612585",3
2,8,1,"0.9602381970382393,0.8259064535627499,0.5587589499034672",4
2,9,0,"0.5303029171987573,0.6356896908074974,0.16064071083659826",4
2,9,1,"0.06845948093158483,0.8062715921521704,0.4812608664432565",0
2,10,0,"0.7208696185743417,0.2000617180968759,0.748802255588294",2
2,10,1,"0.1269986217674195,0.6925928930751317,0.3570949908783879",2
2,11,0,"0.0765754489561209,0.3850640560331823,0.449685697450494",3
2,11,1,"0.5163390660067358,0.14519976686118152,0.9857687987401131",4
2,12,0,"0.31596366712059976,0.8059795298899779,0.19141146117273256",0
2,12,1,"0.5103101246322881,0.21366114823148452,0.18400465544101186",2
2,13,0,"0.658013746658625,0.6098346020041567,0.7236557847473903",0
2,13,1,"0.61333337399005,0.1701607629507088,0.7654336567866885",2
2,14,0,"0.3804721510679365,0.23043246259629546,0.5225410711165154",2
2,14,1,"0.9636762666699408,0.4258819600303222,0.4850258022827202",2
2,15,0,"0.9864382068097339,0.8556609725508502,0.3381373061702794",2
2,15,1,"0.19862973363076553,0.5097027718991428,0.23538216026884262",3
2,16,0,"0.8294774510876839,0.4117987620284802,0.1603636188616938",3
2,16,1,"0.8915914442769054,0.11217492378876681,0.9222797129073924",3
2,17,0,"0.16705209951734545,0.16657802195856097,0.04722589099924568",1
2,17,1,"0.44236983474690383,0.6879582944292927,0.688698310968454",3
2,18,0,"0.5193125418855409,0.7354509714349812,0.2946220711042997",4
2,18,1,"0.8022200201802875,0.10532610926963204,0.729573636406524",1
2,19,0,"0.6013077395285323,0.9896273859171966,0.666515533961769",3
2,19,1,"0.21440708210705617,0.36622882145484825,0.00028984753764105253",2
2,20,0,"0.5297835522805905,0.5540019881727432,0.9420552891732193",2
2,20,1,"0.882929476318509,0.5439505364777192,0.12611724581041517",1
2,21,0,"0.7158034175909395,0.7961711628879562,0.771638245963154",2
2,21,1,"0.6313349850444221,0.4542889908729949,0.5964468436064524",3
2,22,0,"0.6503851188489702,0.016571764834137803,0.7335715827988833",3
2,22,1,"0.4522954466205007,0.8975598199216795,0.5391180195994639",3
2,23,0,"0.03273697219050653,0.4343065627414253,0.5627712474980167",2
2,23,1,"0.7395535501604467,0.01122772818378126,0.05630750466422829",1
2,24,0,"0.6935084114062747,0.4152674735525751,0.5004440602746796",3
2,24,1,"0.5702036447188314,0.6616752306436371,0.5917061335020063",2
2,25,0,"0.28234495516450686,0.06683124383713468,0.5303459089609286",4
2,25,1,"0.4901878688328143,0.6123362642698319,0.711994875550678",2
2,26,0,"0.679810895144174,0.16837563142545242,0.25940665220364734",1
2,26,1,"0.44723381601714063,0.12605987400021756,0.07713272724533071",0
2,27,0,"0.6059154349418088,0.2993863219736178,0.9947610568717798",1
2,27,1,"0.42989637120521373,0.6454795156737424,0.44460379245602677",0
2,28,0,"0.6772699764650937,0.41630478168160245,0.9341384776009238",4
2,28,1,"0.3486931290750498,0.21847695172112325,0.6839933212060383",1
2,29,0,"0.7588553482600806,0.9830565353140837,0.5490452815728551",2
2,29,1,"0.953474675766198,0.7240852467345961,0.5175960549904927",1
2,30,0,"0.9006908774169421,0.8612172656145882,0.6988306827072025",4
2,30,1,"0.9201086895778932,0.4203483162612702,0.1730851074028269",3
2,31,0,"0.7110219931079764,0.10753326263424867,0.5055352373952863",2
2,31,1,"0.9202197605952558,0.7773931534055911,0.5455014636501617",2
2,32,0,"0.25274213378788857,0.40490680355858355,0.34313651641231924",1
2,32,1,"0.8496382164921352,0.6785577407942559,0.8725237171582529",3
2,33,0,"0.04175315213101327,0.9386581700229845,0.20825132451606432",0
2,33,1,"0.8395247942500318,0.5903074492741514,0.21912985582647704",3
2,34,0,"0.3604531918601308,0.6099352115930321,0.7330877948861497",1
2,34,1,"0.02115740722056514,0.37163517255110756,0.4247791950809978",4
2,35,0,"0.6390467078783661,0.8237541974218008,0.10043686365049653",1
2,35,1,"0.7186296052981086,0.14369448684593922,0.8652071324011411",3
2,36,0,"0.7065134685091925,0.6796822169539427,0.7714626878590816",0
2,36,1,"0.28847204222690015,0.7697249471814755,0.7960766785881174",3
2,37,0,"0.27358315526283206,0.7179259628980361,0.3130711541251724",4
2,37,1,"0.9176320454173278,0.6489354036696405,0.3582317025084064",2
2,38,0,"0.7714815964416634,0.4004138305163747,0.7333763103502898",1
2,38,1,"0.6746278837908032,0.18101761917229464,0.9603342084414381",3
2,39,0,"0.5073719490328811,0.3198503116988535,0.18645832424286546",0
2,39,1,"0.20676255917492603,0.8476964868287287,0.19024228528999898",3
2,40,0,"0.8535993352061373,0.5158551678249648,0.1129089544581463",4
2,40,1,"0.8063947793359467,0.47720030904362176,0.38954909480060795",2
2,41,0,"0.31620844887030164,0.7959925196138116,0.8258072238022204",2
2,41,1,"0.7421955996293428,0.5469775970782276,0.6519167666409402",2
2,42,0,"0.3514873971289887,0.8834785051465069,0.8281894795742659",1
2,42,1,"0.5160124288048394,0.14594234052290445,0.15615253991131162",3
2,43,0,"0.3880173825361637,0.9325854763219648,0.1460310861567966",4
2,43,1,"0.3706861046533185,0.21525034339516314,0.9528363313478511",0
2,44,0,"0.9661421701967309,0.6781051959787024,0.46543604238106684",0
2,44,1,"0.26486210631774953,0.39297774925474727,0.37228231120664645",2
2,45,0,"0.05595756939831109,0.463192058545949,0.3590011332719436",2
2,45,1,"0.8030899411898565,0.5043559392083713,0.4628769591747599",3
2,46,0,"0.06809327556167111,0.8961323832727419,0.15060051914048012",4
2,46,1,"0.9024529963003786,0.9215811306470446,0.9025769328130447",1
2,47,0,"0.7645518700872214,0.9296187611099399,0.6132667450455144",3
2,47,1,"0.10144584671966395,0.19598585666222867,0.8134373829900761",1
2,48,0,"0.22682282533711962,0.6574739007407067,0.1786224242026152",1
2,48,1,"0.939347679546109,0.48857418528706076,0.4169416892326605",1
2,49,0,"0.25450759716640126,0.06107347159928467,0.9444262610104297",0
2,49,1,"0.16677653078538346,0.32296421699620204,0.2751556096774157",2
3,0,0,"0.9483763788806322,0.5487274297049368,0.4686538854017668",0
3,0,1,"0.367158264130686,0.0628682243260773,0.05062583084687522",3
3,1,0,"0.6848856281704874,0.7789415231675234,0.5242013506229397",0
3,1,1,"0.4968830955346415,0.3520973472232777,0.7166012539608033",1
3,2,0,"0.8162882149235046,0.5991549948093575,0.40220097951179634",4
3,2,1,"0.6828145695858092,0.7665439460658944,0.4919750476093151",3
3,3,0,"0.013634600011808717,0.30912106475330914,0.3157397114970645",0
3,3,1,"0.24968767881527987,0.8459224805668956,0.7403053124461014",3
3,4,0,"0.3462201341283544,0.37641079170164393,0.4477315869537367",3
3,4,1,"0.9473423270142802,0.5708814595844398,0.10019142279217574",2
3,5,0,"0.37873613197095823,0.42056190483352285,0.3522437963734294",3
3,5,1,"0.9267720785604532,0.06905791646824544,0.37789545818464154",0
3,6,0,"0.5570952850148675,0.7734599303590982,0.3904237139759754",0
3,6,1,"0.2322816757723951,0.45755608306716045,0.010892900702112351",3
3,7,0,"0.14753460818977548,0.8735059004547515,0.3170918448703617",3
3,7,1,"0.33664602388153586,0.7277345408972627,0.3119937038513775",1
3,8,0,"0.8917657582459864,0.41738753861676836,0.21527784411722195",0
3,8,1,"0.5512318201457667,0.31193170701747486,0.5100629880007936",0
3,9,0,"0.7514366594814778,0.9154536664787152,0.6802933815320048",0
3,9,1,"0.32455374242448976,0.4811352473170175,0.6427475258534027",3
3,10,0,"0.4641630088375748,0.019261618765162303,0.21493864074157543",4
3,10,1,"0.32571822823991103,0.16299845708520466,0.5102266701973841",3
3,11,0,"0.4766360204223503,0.5237890589981633,0.25326897541550353",3
3,11,1,"0.9333861453453253,0.03597899117535264,0.2215652234472073",4
3,12,0,"0.7430814600495241,0.24423312316602008,0.5878652786393676",1
3,12,1,"0.17119090684062288,0.07588036406291665,0.9039914587681669",1
3,13,0,"0.3163544107891313,0.3331728726700691,0.8144918199856594",3
3,13,1,"0.4132021049038851,0.9303165457299398,0.11658052363481963",1
3,14,0,"0.7034222233060984,0.49355391660055326,0.10811243241267376",0
3,14,1,"0.033020317237911434,0.32297383933630797,0.593310773209514",0
3,15,0,"0.23418219707081633,0.728958309889111,0.18798010630225226",2
3,15,1,"0.2508088069200285,0.1269050495085875,0.6795522571672534",0
3,16,0,"0.27032413177146786,0.3018027126325844,0.16277059906855584",2
3,16,1,"0.5315851545409964,0.4708278310992082,0.2539144094274176",0
3,17,0,"0.38865735567486026,0.1037377806707298,0.2910286174040393",3
3,17,1,"0.3766476511611847,0.4248554213256993,0.09816716653728064",3
3,18,0,"0.09542923099798395,0.7099603454155066,0.39308091558924096",1
3,18,1,"0.014517211412637065,0.04506695480290124,0.06966969384647914",3
3,19,0,"0.14386475061236303,0.7423889824766678,0.38751209908434214",4
3,19,1,"0.10861930367663364,0.36506431365391434,0.1930935937634769",3
3,20,0,"0.19132990289916985,0.9644894641330334,0.6950452405648805",2
3,20,1,"0.19689491209105958,0.6428952418458426,0.7985536789274863",4
3,21,0,"0.23341527459555156,0.10802072737071133,0.28521251536946934",1
3,21,1,"0.7327159090017547,0.4706978246939,0.3473393251457735",1
3,22,0,"0.12323648537657994,0.2696049905714605,0.4448063715088627",4
3,22,1,"0.23644477010440879,0.4766998070635766,0.7739772702762332",2
3,23,0,"0.8280114837241983,0.30774225339384653,0.8504864262591678",1
3,23,1,"0.3007111301164218,0.10170404615078565,0.4956495471880292",0
3,24,0,"0.0870300835594704,0.9117595600331897,0.7252404234692189",1
3,24,1,"0.3726029275900725,0.2722218126343344,0.22967409098688918",2
3,25,0,"0.37427332083282194,0.9555098473009868,0.8166953397510446",3
3,25,1,"0.565820159304345,0.14172940443448923,0.925755220269575",3
3,26,0,"0.9865184909899811,0.46773749241102036,0.91997092553747",1
3,26,1,"0.22785355237217364,0.46580233421805706,0.26133765491095085",3
3,27,0,"0.7706156679242492,0.3634414088266664,0.1795981694283394",0
3,27,1,"0.9135966128311057,0.6170831994128675,0.4906321262232126",2
3,28,0,"0.6295053284723439,0.899715755791827,0.4578741040736656",1
3,28,1,"0.3651909166280536,0.48399934234361774,0.47417680090919445",3
3,29,0,"0.38904148095782376,0.3342755023106554,0.11731958294609279",4
3,29,1,"0.2955469214877212,0.10610590887600024,0.4016846925295471",4
3,30,0,"0.2824764904966498,0.18404865467085818,0.12648130948055958",4
3,30,1,"0.6245728684036281,0.28563754817485465,0.8801416494837786",2
3,31,0,"0.3275801964273811,0.6039676817010435,0.4117979012192369",2
3,31,1,"0.8507860442638504,0.521821228150917,0.15762053119693442",0
3,32,0,"0.026925185707083577,0.1580111661545317,0.4892822617075432",4
3,32,1,"0.7191648527256607,0.9074631386099772,0.6243691786944827",2
3,33,0,"0.48371855165371314,0.9710114036357104,0.1108337986924347",4
3,33,1,"0.4625240311019695,0.16000737689556455,0.9926725459585517",3
3,34,0,"0.27120837540872866,0.6932063704068807,0.818087522683708",0
3,34,1,"0.9169234981720708,0.2583744111663694,0.5104157495895986",3
3,35,0,"0.5461540639247151,0.14415465934941996,0.5142887408477481",3
3,35,1,"0.22179135506391068,0.8684994461994568,0.6763725409769357",4
3,36,0,"0.1109189009729723,0.7079758986287087,0.8322821212652942",1
3,36,1,"0.8050013797569099,0.9262319542493753,0.7769497084396726",2
3,37,0,"0.14554177702140014,0.12823606333145166,0.026327973132228788",0
3,37,1,"0.38024751477251184,0.037028494799618894,0.12204874300926138",3
3,38,0,"0.9002929805572929,0.5841615846053144,0.7068265524225141",2
3,38,1,"0.5257698575571688,0.06389007186951456,0.8867552945403272",4
3,39,0,"0.013839538414612607,0.75161402201743,0.045054607797390345",0
3,39,1,"0.5718068430597754,0.5000685805751123,0.8873601463375164",0
3,40,0,"0.9112474291374312,0.5843193854308892,0.3818802175132314",4
3,40,1,"0.27274452237047175,0.7054636091437541,0.5241691715030582",2
3,41,0,"0.4673598162027952,0.7037657581755699,0.8346847189400788",2
3,41,1,"0.5392238187132288,0.8011359406976104,0.047412509826394",2
3,42,0,"0.5390692998905028,0.2677620175187173,0.06965085129765092",4
3,42,1,"0.8498512955148355,0.1012244841429385,0.9782636678653133",4
3,43,0,"0.16618348148754003,0.9727726249163203,0.7069311161373624",4
3,43,1,"0.1831586638796876,0.6947187876903003,0.9848377711514621",4
3,44,0,"0.042931724006613825,0.1544863976578017,0.5078478853395759",2
3,44,1,"0.3955694075737112,0.5247925558915899,0.2686104795874219",1
