episode_id,timestep,agent_id,state,action
0,14,0,"0.30315510369460774,0.24665713126915034,0.7294466468271574",3
0,14,1,"0.6480582529120341,0.3200965788682144,0.46635726216008677",4
0,15,0,"0.2753769834831945,0.6524611050143724,0.4169557732715904",4
0,15,1,"0.5608445929308987,0.6347041992967211,0.33009685423437396",4
0,16,0,"0.7929901386045358,0.6059173545871819,0.3682464369016353",0
0,16,1,"0.2700610442971084,0.49983838964138605,0.8663472071571561",3
0,17,0,"0.6895603984552026,0.019783984232988105,0.7554561563396305",3
0,17,1,"0.2028539715507458,0.5074210915462124,0.20830661731545352",1
0,18,0,"0.9970299990994426,0.3997121524323566,0.36343708930130203",0
0,18,1,"0.10156721283585024,0.7905988023754146,0.8914011896919173",2
0,19,0,"0.5417522771269961,0.3971894795111668,0.23456473214649776",3
0,19,1,"0.3982326502580177,0.7220380746430927,0.754884015230371",1
0,20,0,"0.5253960760407731,0.1513630643019882,0.22411656531689594",0
0,20,1,"0.5471825782303055,0.682323152050976,0.5217619295719685",0
0,21,0,"0.26929789362314105,0.10388950367016936,0.041153704134515356",2
0,21,1,"0.31544762575301044,0.32553880157015713,0.3715683371247134",1
0,22,0,"0.47615568349725923,0.726003841055784,0.3259294321803876",3
0,22,1,"0.9778316431353651,0.11663387139850878,0.3200010008041293",2
0,23,0,"0.6331601426324039,0.5459256226930306,0.37295768027302445",0
0,23,1,"0.4012655122663449,0.337875027028693,0.06487790055843246",0
0,24,0,"0.8153083581887975,0.596973721994953,0.9286346517232625",1
0,24,1,"0.8257083322236932,0.28487319082405826,0.2798953994140887",0
0,25,0,"0.27732587524484653,0.8966499028276567,0.7388771146231364",0
0,25,1,"0.18028878114467772,0.6661424323927997,0.5829041210187235",4
0,26,0,"0.38728163202319166,0.17825473844227802,0.14813107330896647",0
0,26,1,"0.8581558781977914,0.23940922057529357,0.9444660905889759",0
0,27,0,"0.37871032976974106,0.4816166432083864,0.9498671445414182",0
0,27,1,"0.8116116463906279,0.7184622783271942,0.11396335009379344",4
0,28,0,"0.9040461640889559,0.5920070539108337,0.5211701834731501",0
0,28,1,"0.4217405546263474,0.505377108500524,0.6856344053056752",0
0,29,0,"0.7435723220326712,0.9907615437627516,0.10060548071341213",2
0,29,1,"0.9045195775800061,0.20353638278372566,0.8767139537417368",1
0,30,0,"0.7003876811075419,0.3734534597038144,0.7273992937381604",3
0,30,1,"0.4097471277074032,0.2806073402724263,0.2382740806336865",4
0,31,0,"0.6595823979453528,0.32046532481466083,0.9606473111097038",2
0,31,1,"0.2380069738618329,0.7339309847854463,0.123033209835409",3
0,32,0,"0.3537322570680015,0.7124434764925298,0.22254945588227237",1
0,32,1,"0.34577215442841147,0.12531709698172455,0.07948059046523748",0
0,33,0,"0.4300250417448662,0.3414039784443811,0.35561523416318386",1
0,33,1,"0.6699744487113602,0.15121646449563608,0.42533487440602",2
0,34,0,"0.8123203392306647,0.8018883491170732,0.989366977008469",1
0,34,1,"0.31304615064712016,0.9557062225040006,0.891902954154706",3
0,35,0,"0.3081738655585944,0.4593125468552892,0.4217827213349188",4
0,35,1,"0.8147508071858746,0.9963331770142274,0.14563361603211578",2
0,36,0,"0.5875112421758542,0.5214774746637212,0.8283660342913136",0
0,36,1,"0.6697501598033594,0.6056973767569518,0.9422973347687528",3
0,37,0,"0.7835958210244292,0.7856975978121155,0.9117766740730632",1
0,37,1,"0.6627484079290127,0.12418765456891345,0.17636139632732817",0
0,38,0,"0.003896939900484786,0.25493179530698384,0.8044546482321685",1
0,38,1,"0.42953651264399895,0.7140616716569664,0.5233871084209913",4
0,39,0,"0.28496791153029166,0.7249226117072536,0.5859672971040522",1
0,39,1,"0.3996226451444588,0.7788456727921497,0.6051712909570092",4
0,40,0,"0.5217712121389583,0.919019403405141,0.5473500251987122",1
0,40,1,"0.10140840905229209,0.06391615677011342,0.7258921252374735",3
0,41,0,"0.0022014615882562927,0.37855463560935854,0.0482709908422545",4
0,41,1,"0.6569637163467079,0.5320762472524988,0.09420505980139715",1
0,42,0,"0.5853827084354867,0.8055669059150085,0.490829504388102",3
0,42,1,"0.27204354275405085,0.1252429776557924,0.5377800134932635",1
0,43,0,"0.3272005993749064,0.46555886779664457,0.4571937820058204",2
0,43,1,"0.9087385474511068,0.9811615775385424,0.6815193540417511",1
0,44,0,"0.281566759318447,0.8893536726304437,0.42580748165489046",4
0,44,1,"0.2663961801067678,0.3775640848874644,0.3423116317503211",0
0,45,0,"0.3961938566293939,0.8342339897113334,0.7984612862525544",0
0,45,1,"0.3502855093380972,0.17059853337915387,0.35073881567643994",2
0,46,0,"0.3581561881182086,0.7865202846849267,0.010982882335007216",0
0,46,1,"0.8651422181732391,0.3211325007345941,0.1427202393036363",0
0,47,0,"0.27518284561148665,0.5741482832399738,0.9867875562305702",4
0,47,1,"0.5374781299441754,0.6112939414294463,0.43833961404108546",0
0,48,0,"0.9908320830897219,0.8766047154103722,0.642300887272878",0
0,48,1,"0.978895569766252,0.8793567114261104,0.591572153514608",4
0,49,0,"0.30090510894828926,0.06274977350718902,0.5144164124068392",0
0,49,1,"0.0011314996759834717,0.9061307722945904,0.4233570917538946",0
1,0,0,"0.11757661842725986,0.7149074792614925,0.6535711115079949",2
1,0,1,"0.32800834414395796,0.8548887938960978,0.46176977575163514",1
1,1,0,"0.9313727446336366,0.6145093371638268,0.4916101766731684",4
1,1,1,"0.08268401611440845,0.8616326137829429,0.9507693782518851",3
1,2,0,"0.8938993119294596,0.1368130288115995,0.6869809703435732",0
1,2,1,"0.36120191970979776,0.8541056786610185,0.23979325278833186",4
1,3,0,"0.4844133660337704,0.9796140741332088,0.6586690688764704",4
1,3,1,"0.07584971061553258,0.9537127292950721,0.9560999054499134",1
1,4,0,"0.5456473642640797,0.5382127517092199,0.9168690722380259",3
1,4,1,"0.7277456086907984,0.4211742851103062,0.26442421897049195",1
1,5,0,"0.07743876157107898,0.5608331024094663,0.9919090184425093",3
1,5,1,"0.4046854892873377,0.0853097540114438,0.156529732440158",2
1,6,0,"0.2334093309467099,0.8917532910278779,0.34403013663972937",0
1,6,1,"0.7675490524278873,0.9984654713005542,0.6875607336099381",1
1,7,0,"0.2400673951746688,0.8829290255385706,0.7894615363121715",3
1,7,1,"0.39068875318661633,0.8897068736066389,0.8998228450306074",1
1,8,0,"0.39333997016913136,0.925269932100299,0.5573053678086999",1
1,8,1,"0.2620258560810875,0.42984513104547317,0.923209889090037",2
1,9,0,"0.35272545143071643,0.07816247345015481,0.19320582045990908",0
1,9,1,"0.32884290097196633,0.45315139423291184,0.4101239044614008",3
1,10,0,"0.12416424818256344,0.9701310744455824,0.5879546237779829",1
1,10,1,"0.6969168122540463,0.7615234324297789,0.8253431130256157",0
1,11,0,"0.9481898643110235,0.041911453261817666,0.3485046428670765",3
1,11,1,"0.842001921579369,0.38061359581887144,0.3394642843218899",3
1,12,0,"0.4270084724998333,0.7613087068407078,0.632767005204655",2
1,12,1,"0.5467636077378589,0.0451091605160262,0.5692209284947506",0
1,13,0,"0.328653817188176,0.12837252659239007,0.8124811258691857",0
1,13,1,"0.33932554690317984,0.6541805712559841,0.6214708852384914",1
1,14,0,"0.3959584642209373,0.7232120920959705,0.23377660826299052",2
1,14,1,"0.1258355676670343,0.4513874247373061,0.9404412523571624",4
1,15,0,"0.24264253688819148,0.519141697614878,0.9816099950734152",2
1,15,1,"0.40802017649995226,0.09648679573906616,0.8982176701733994",1
1,16,0,"0.41189647366029813,0.17986104091561073,0.46716008216841975",4
1,16,1,"0.09841352186626418,0.667743367075546,0.5840495349224881",1
1,17,0,"0.2131489485221122,0.5291273622165387,0.748208206297868",4
1,17,1,"0.06987302728233014,0.4308024656704259,0.09764502595551228",0
1,18,0,"0.15171799759613913,0.6668227940684575,0.8511386588147681",2
1,18,1,"0.960243231556191,0.0988257745801594,0.10770500293941776",4
1,19,0,"0.6591416869664455,0.1245242307797566,0.8088530972242517",0
1,19,1,"0.6050061178064722,0.04260090914178227,0.38261869898104817",0
1,20,0,"0.4317574838093289,0.4780727548129208,0.4637363933463414",1
1,20,1,"0.3461249529834065,0.15140211879722032,0.15624198983265503",4
1,21,0,"0.794734730071611,0.5860705428687688,0.9161745608935069",3
1,21,1,"0.15642900490412248,0.5705669132878515,0.9177730887613225",2
1,22,0,"0.20936511539591574,0.7668973843134509,0.3694422082634845",4
1,22,1,"0.5247857859433773,0.4399867867510022,0.4885443135421882",3
1,23,0,"0.751639541873028,0.5872642909172547,0.8663048707167966",1
1,23,1,"0.616477968193229,0.7134775314511379,0.17264249445979696",0
1,24,0,"0.4374939127670271,0.8966245962979947,0.2405292715484123",1
1,24,1,"0.9946894771210222,0.4977980764609298,0.8248767633809718",0
1,25,0,"0.8631660296109288,0.5184552209141661,0.5402616196866352",2
1,25,1,"0.8017572568858469,0.3860001587352554,0.7134770145311254",3
1,26,0,"0.723395563184319,0.1870705262919976,0.5321432964172054",3
1,26,1,"0.38842672416149193,0.5895752973838304,0.17962939006469114",3
1,27,0,"0.8971919146372348,0.9610827895232354,0.47008319360462925",0
1,27,1,"0.46170555664954216,0.4944630418206801,0.1837335978876996",0
1,28,0,"0.7270660126879457,0.37207694614514963,0.16362999974222636",4
1,28,1,"0.7674845330357059,0.6866438053423569,0.5784953936868931",1
1,29,0,"0.5642223155267578,0.3407397536771508,0.2985075816423556",2
1,29,1,"0.6312118166001698,0.17653376237439522,0.7187570100744083",1
1,30,0,"0.5594227445988271,0.9007435608468163,0.6098590480392864",4
1,30,1,"0.6213203979703273,0.4979214716453949,0.7836262832864983",0
1,31,0,"0.9793313028449854,0.6324969930360148,0.18779669939424504",0
1,31,1,"0.9527144053504863,0.7447163013403629,0.9356827750196639",2
1,32,0,"0.7942593548814704,0.29011054149920945,0.24449853799567023",0
1,32,1,"0.45783499551674456,0.9701297948071478,0.5361922060844345",3
1,33,0,"0.6165576178176647,0.18535171827456043,0.8932973941893829",3
1,33,1,"0.32996752269863294,0.829628419766059,0.228450307622872",2
1,34,0,"0.5780742615489074,0.22240905874812844,0.9698193119846152",3
1,34,1,"0.28323148965836853,0.19762977549395322,0.7922232208331019",0
1,35,0,"0.939855098360897,0.9343090679949322,0.026724208364845237",2
1,35,1,"0.771534999667308,0.1637164565341772,0.2684718006519675",1
1,36,0,"0.2582994932741457,0.6846967859632508,0.06901461655715457",1
1,36,1,"0.8998469637421186,0.6812709072183138,0.5960848752721615",0
1,37,0,"0.6129796355852473,0.3144713829165322,0.5244882167568687",2
1,37,1,"0.9982062879751257,0.20314967156745956,0.2921171208647032",4
1,38,0,"0.8763590334112843,0.15758879080102417,0.3758353110078777",1
1,38,1,"0.14252141754671854,0.7159540623247074,0.9811645026457766",1
1,39,0,"0.8773253811393732,0.9576595661901204,0.11041847539389649",2
1,39,1,"0.7745382089487963,0.5260842232474455,0.12370552032108373",4
1,40,0,"0.35689937420124496,0.5418375145617815,0.34380769491074437",0
1,40,1,"0.6438770838740114,0.9091405068767284,0.3836686918470801",0
1,41,0,"0.05079150093799323,0.022971233417596992,0.13394204447437574",3
1,41,1,"0.5719922660117264,0.25985398958310635,0.5848038359868253",0
1,42,0,"0.26229179940105773,0.01436220932320742,0.866460815579532",4
1,42,1,"0.6367933942793296,0.36781958770965206,0.7762075939693517",2
1,43,0,"0.7355933740706173,0.8337216270949805,0.5883216103466681",4
1,43,1,"0.891292398320869,0.13355203982178487,0.9461891774990041",1
1,44,0,"0.8022187936115084,0.7493015854231613,0.37268462509936495",1
1,44,1,"0.13134184058288711,0.3485115348277543,0.14937318622857698",0
1,45,0,"0.4683558765802045,0.5447608656514293,0.2923724068675613",0
1,45,1,"0.8994242722685931,0.3983344461067696,0.35098176712116247",3
1,46,0,"0.6507097618357812,0.5125402189531497,0.7052006042559624",3
1,46,1,"0.8446377369285702,0.15948155643017603,0.47654066426898345",4
1,47,0,"0.6500872107222849,0.515113500588039,0.6691539725894668",2
1,47,1,"0.442451017467142,0.8617850648011135,0.10766087081412312",1
1,48,0,"0.5625583504211774,0.8619304221395722,0.6356548193047971",0
1,48,1,"0.06068536869823127,0.29193716047770635,0.6868522766659517",1
1,49,0,"0.8637518364894471,0.9148968330941281,0.833889109351923",4
1,49,1,"0.5051051133711116,0.6910941393090667,0.9733063064599071",3
2,0,0,"0.14396829508910736,0.5569648210774967,0.8904795093025104",2
2,0,1,"0.32952321394484674,0.07817407796810238,0.8787519589293504",0
2,1,0,"0.8661662861100525,0.42364455522717426,0.1481765028250458",1
2,1,1,"0.3987634000823921,0.8722344958064352,0.2270372974546968",1
2,2,0,"0.05683577320708022,0.08296705467316168,0.22009146907087485",3
2,2,1,"0.850868673519301,0.44858697538441383,0.023923383477572946",1
2,3,0,"0.5461769059768647,0.836150479169256,0.5356698691164978",0
2,3,1,"0.9773721584162888,0.13187719962961175,0.39565660574130934",4
2,4,0,"0.7017037828633766,0.6870146022562449,0.4577314432782774",2
2,4,1,"0.9834190927882533,0.9896429850804694,0.9585070349449518",0
2,5,0,"0.6842396884743281,0.419995758332662,0.5803749160914385",0
2,5,1,"0.16809950705866927,0.559758076534335,0.18362331065025572",4
2,6,0,"0.8201237956117744,0.9454711145471729,0.0035924995462635056",0
2,6,1,"0.5808434891967702,0.6922071869849281,0.6643805955864602",0
2,7,0,"0.8335401765993858,0.897102089843105,0.6838349897108371",0
2,7,1,"0.6972388659667423,0.3501763152479934,0.836473920108949",1
2,8,0,"0.6440348616312072,0.41252383755719346,0.8685794828162471",4
2,8,1,"0.277882753640566,0.5141357488290401,0.27006146815753884",2
2,9,0,"0.3047771117950977,0.7436059472945256,0.4904354523145271",4
2,9,1,"0.2729751851563923,0.6305414876872824,0.8971935822590281",3
2,10,0,"0.7108505364441727,0.3488558676209348,0.8135766739834878",2
2,10,1,"0.8673504170712566,0.8571071094769251,0.25864239808678613",1
2,11,0,"0.909740615063262,0.8119958127807106,0.6768822209854373",0
2,11,1,"0.449433892238837,0.1354547616909707,0.48316263526596137",1
2,12,0,"0.8834676005917916,0.0719069163091175,0.351000613981723",4
2,12,1,"0.6811061031737295,0.17967518440318464,0.22939787576426796",4
2,13,0,"0.4711748216231072,0.6506278264307339,0.4294731350902956",4
2,13,1,"0.5781574530986145,0.2472193070909453,0.44164269654994703",0
2,14,0,"0.9243457333835841,0.331698268962618,0.5055299990634752",1
2,14,1,"0.5425749613983065,0.4647208673082326,0.20310332171846524",2
2,15,0,"0.9552001902794341,0.6297414300548013,0.6707200244293033",0
2,15,1,"0.7504777949120816,0.8024531484051507,0.5615706702008051",1
2,16,0,"0.6306374535306495,0.05669752523696636,0.3416764289707196",1
2,16,1,"0.9596950179468364,0.920122645491042,0.8714292810132768",2
2,17,0,"0.6720502116662214,0.504850115334892,0.0693633652405744",3
2,17,1,"0.16655840236433306,0.40666985860929505,0.815410563832941",2
2,18,0,"0.48377879055038775,0.8875725749648805,0.8284960632784268",0
2,18,1,"0.20591061198522398,0.46073001632017463,0.9248416195381358",3
2,19,0,"0.2080319591938543,0.12709296474484433,0.15904466491692648",3
2,19,1,"0.2998092405970687,0.2006938549491365,0.18490912662448478",1
2,20,0,"0.8248034536821014,0.13896838283443802,0.7116958865878067",3
2,20,1,"0.04838528129372732,0.622849154742363,0.6303032668112838",0
2,21,0,"0.3391750062509671,0.4247645316973082,0.5787995817752651",4
2,21,1,"0.42755410502087676,0.003517692987844656,0.8642968419442192",1
2,22,0,"0.1754074301642291,0.6349079999351983,0.9678253211217311",4
2,22,1,"0.850737361651766,0.45810413677918616,0.9626790509011036",0
2,23,0,"0.6873078137128316,0.7445244898681825,0.4034078385724469",2
2,23,1,"0.5551952177382808,0.36855036601136226,0.8658461781855419",0
2,24,0,"0.44827355816843695,0.0744371526771267,0.10871848405128481",2
2,24,1,"0.6742602494224427,0.7915354763759523,0.05090370249031273",0
2,25,0,"0.2911255439101331,0.6997184918444143,0.614802081610475",4
2,25,1,"0.2546705815275411,0.9899598830853512,0.5476125514437239",3
2,26,0,"0.5331990405594538,0.43448351697076737,0.6951077795737584",1
2,26,1,"0.06881455758125676,0.027799619789829588,0.4540148626275462",2
2,27,0,"0.14745575601360295,0.035028210089203204,0.8974791508013058",0
2,27,1,"0.15531292944748465,0.5273222698102824,0.5485418587785986",1
2,28,0,"0.7585457888255205,0.7261115706485002,0.5788660135032746",2
2,28,1,"0.8507276295628629,0.8467966367436659,0.8685306864335518",0
2,29,0,"0.9674966325858223,0.24506660819587633,0.5134729756573384",4
2,29,1,"0.4610791751615775,0.3502708004360482,0.816279048830831",3
2,30,0,"0.5269143162801739,0.8743102718394842,0.4529351325189346",2
2,30,1,"0.6711849518523285,0.8072198461519182,0.7082114746269299",0
2,31,0,"0.4926289968604075,0.18681529252253992,0.9873952104266903",4
2,31,1,"0.5388287297054998,0.1423324771458343,0.6102800897611107",2
2,32,0,"0.04287585051835352,0.06609675160129114,0.3471522944493609",3
2,32,1,"0.1547342776549031,0.41167149948553794,0.9439888428476201",0
2,33,0,"0.656321879537686,0.016210935633405366,0.5697512053856203",0
2,33,1,"0.37188068343364344,0.7144030942241142,0.3032718758410494",1
2,34,0,"0.4423451889124189,0.3050263447577368,0.6400806265695996",3
2,34,1,"0.3229812226526807,0.961716210026866,0.7589943414898837",0
2,35,0,"0.12032166338181449,0.019131848251644712,0.9446660748795772",2
2,35,1,"0.06582953807668201,0.7411793675609799,0.8690696422899892",3
2,36,0,"0.4172751228944628,0.41176114605391456,0.34072228620184275",2
2,36,1,"0.772827595936588,0.7574549394271624,0.6074337882246662",1
2,37,0,"0.5346197764236064,0.932312522385542,0.8052844911541837",0
2,37,1,"0.33595827375557086,0.09045845612908854,0.542558177721091",0
2,38,0,"0.932777177767574,0.4549752676905484,0.7737045967006777",0
2,38,1,"0.1990172846988244,0.8730871902455388,0.1646717408778664",4
2,39,0,"0.2338179523420899,0.054501896995056254,0.7543640287823422",2
2,39,1,"0.4433772048636515,0.02835377102745129,0.33451497171052635",0
2,40,0,"0.9677547590484206,0.029786488673008482,0.38355195968539224",0
2,40,1,"0.281427408728225,0.09556173341600471,0.3942941067553819",2
2,41,0,"0.2942295184480417,0.24508487342428742,0.05621569198554732",0
2,41,1,"0.44426325032892144,0.32804895008556034,0.9302035385009384",2
2,42,0,"0.8007805618161705,0.3217787423878413,0.48545610521238935",1
2,42,1,"0.9211268115456857,0.5224484299298503,0.6549722445818902",3
2,43,0,"0.3208755804257284,0.6447794391589446,0.5886661183112711",1
2,43,1,"0.33223452170200973,0.6811220410942642,0.2075338472695072",2
2,44,0,"0.9473355052077489,0.2051179953384814,0.38306328373897613",4
2,44,1,"0.23062992946917882,0.17451690558632738,0.9913069082886681",0
2,45,0,"0.16066896406935938,0.7857338209996175,0.5315417162289129",3
2,45,1,"0.18015013188280327,0.9033813650673961,0.12600570654894772",0
2,46,0,"0.7799017050399886,0.8860233957055227,0.8494432274314957",2
2,46,1,"0.2972658661716274,0.6350537833289974,0.46534572443209665",2
2,47,0,"0.18241671302904472,0.1259024141249372,0.1418275312202214",1
2,47,1,"0.18766078984610812,0.07236162014966452,0.6922335919960443",2
2,48,0,"0.8050670172933726,0.8979709405120302,0.3145421295882429",2
2,48,1,"0.1895468556194343,0.27355769359178916,0.02976271813328346",4
2,49,0,"0.07222067243178565,0.9964698923983869,0.7042576989636897",1
2,49,1,"0.8056733591982421,0.8633071240588431,0.9882126307477433",4
3,0,0,"0.3157053978740386,0.19728102662392388,0.9883068602913461",0
3,0,1,"0.6053763022385629,0.08224191865426922,0.8640257864955322",2
3,1,0,"0.5898789712210055,0.49772960994869286,0.17501389523450528",4
3,1,1,"0.007356695749615949,0.3500610238648454,0.09576194053558285",0
3,2,0,"0.20936665870468552,0.3424895672522983,0.036013138072706785",3
3,2,1,"0.10994570152153837,0.5501325096378014,0.07813077049826622",4
3,3,0,"0.7109510830136552,0.31886318846273753,0.7552722197707782",4
3,3,1,"0.057196697296306165,0.0928490559893752,0.6036194854614164",4
3,4,0,"0.8147315662507321,0.8122322930834087,0.9415317974515105",2
3,4,1,"0.046152124321357624,0.6181124345006015,0.21873562204883068",0
3,5,0,"0.6071679325306085,0.22070643007623258,0.8930110312073434",3
3,5,1,"0.30908867153677066,0.28248780662828066,0.8746448357322686",0
3,6,0,"0.9482959639077537,0.049542642875620935,0.5097287205498611",1
3,6,1,"0.10563205682324317,0.2530215898439083,0.2167226679512193",0
3,7,0,"0.10194042176322193,0.9712808324909484,0.29717353670764635",3
3,7,1,"0.25083075430351587,0.30347909042994015,0.5646275183916851",2
3,8,0,"0.6735372785922982,0.17389885885086986,0.5376730191243062",3
3,8,1,"0.6798805836376913,0.44793567406698875,0.4993267062604059",3
3,9,0,"0.3362166196306132,0.2390457308724453,0.4327285324932928",2
3,9,1,"0.3366803979697349,0.863956806077239,0.3654327810504088",0
3,10,0,"0.4677295021054254,0.791762673330102,0.9978573439834442",3
3,10,1,"0.10280165611648373,0.5941042796399707,0.6942018574653305",2
3,11,0,"0.9943032038720672,0.052384145787833125,0.1677829373316806",4
3,11,1,"0.20189583128055233,0.9456450657583755,0.7964185809144388",1
3,12,0,"0.961060063355876,0.6381896046945336,0.9890012256341516",3
3,12,1,"0.8178164621654295,0.30673981570537767,0.52839487577752",3
3,13,0,"0.18525966395567395,0.19160091410619506,0.2346404064505918",0
3,13,1,"0.9175969290165739,0.38490403976943943,0.04434619425258879",1
3,14,0,"0.933937737202086,0.7450423222551628,0.9054872972897234",3
3,14,1,"0.6139255735780322,0.21042467569744816,0.41320551429879104",3
3,15,0,"0.4672574424429723,0.8515053821960724,0.9743609890893904",4
3,15,1,"0.7450893317978888,0.9563156359226572,0.8263936947306858",4
3,16,0,"0.38129138201035606,0.8930573399765812,0.5062070019429372",1
3,16,1,"0.24258430120398944,0.9104772475400683,0.8187551143370013",2
3,17,0,"0.5419368569716434,0.03968572060096598,0.5458859607691083",0
3,17,1,"0.5396164916490411,0.9193044558459966,0.7488877453544922",2
3,18,0,"0.2594292350943225,0.132343611273522,0.5304172779717896",3
3,18,1,"0.10038963779284682,0.7289067911478658,0.08366753931671989",1
3,19,0,"0.367882145765153,0.8057819923423962,0.4767151940324148",1
3,19,1,"0.2666237859402072,0.25670975202405866,0.7050402854275324",1
3,20,0,"0.8837236009661044,0.9470632720275043,0.036969170822934716",2
3,20,1,"0.5228729630915783,0.7672311616711331,0.603884789487664",0
3,21,0,"0.2328333826567338,0.004501973241829438,0.36018572692593465",4
3,21,1,"0.9988630228377645,0.004330030016209463,0.9285947900638094",3
3,22,0,"0.5813752188336462,0.33978915256661957,0.340583481904394",2
3,22,1,"0.2938551841639552,0.19359611185061898,0.29192115054042056",1
3,23,0,"0.8515759535463311,0.0015529529475415416,0.673556292907318",4
3,23,1,"0.5685427722662716,0.30456815776096013,0.6771498941008981",3
3,24,0,"0.2378108656297947,0.40624843557050305,0.0988704355685327",4
3,24,1,"0.17646486441444176,0.9798077638112626,0.8764880177356883",3
3,25,0,"0.8526028478047752,0.9469696613418391,0.6047578085185975",3
3,25,1,"0.25892674833158025,0.834471030718468,0.9883330866023085",3
3,26,0,"0.14873840808476757,0.7697494823741625,0.2382015573743611",2
3,26,1,"0.6876143988863653,0.07672432398244733,0.025295543685652233",4
3,27,0,"0.9249728196130396,0.4142740981799603,0.3849045650302193",0
3,27,1,"0.3208161424112279,0.7645763685591711,0.15574394537250202",2
3,28,0,"0.11694421294979829,0.011193243256418017,0.34806640112114895",3
3,28,1,"0.16170468737514676,0.3208505518603092,0.006115162902761595",1
3,29,0,"0.3280072864414434,0.275306248827056,0.1329866032876177",3
3,29,1,"0.7679939603909552,0.8269702438140557,0.7690128737322951",4
3,30,0,"0.9166869048227175,0.5929358819612032,0.7122266191005938",1
3,30,1,"0.727237451389456,0.31856863648605704,0.022863300041394696",1
3,31,0,"0.685287584138952,0.6756205028378741,0.9969996772075782",4
3,31,1,"0.3052293854252508,0.16221906707627953,0.2786205280359373",4
3,32,0,"0.2980844361002243,0.3745919518079751,0.6125284027612022",3
3,32,1,"0.09149197463822045,0.010376844577434263,0.343804418133288",2
3,33,0,"0.41048677434456016,0.0803905779665891,0.35615168777003925",4
3,33,1,"0.48575497732241946,0.3942795610449452,0.5852666528801692",4
3,34,0,"0.8105091263665216,0.5359382408299451,0.9222638522028334",2
3,34,1,"0.8987546972075414,0.6055366677108248,0.2888773721473066",3
3,35,0,"0.4139672659100979,0.6196200450829566,0.5904717866073536",4
3,35,1,"0.5868086443159685,0.4817194868907442,0.7805917725440744",3
3,36,0,"0.7148280450040703,0.6752241669171489,0.6428199269737039",2
3,36,1,"0.7154229767009317,0.10404152080093709,0.9957522679816256",3
3,37,0,"0.9559888504780009,0.8095253813104077,0.26575868729704244",2
3,37,1,"0.7240029955054794,0.03526728993426209,0.7508893315126488",0
3,38,0,"0.35202336346141905,0.8603446797407301,0.9105503499677985",4
3,38,1,"0.2540072903097197,0.571720952366363,0.9097764632770506",1
3,39,0,"0.15867900276095726,0.871223713551343,0.33758652643142906",3
3,39,1,"0.24458113311789376,0.7478014746117136,0.5908426859524195",1
3,40,0,"0.3786231802639185,0.5195058856817818,0.3470839917331344",4
3,40,1,"0.3304072739511208,0.7961218871695164,0.6764024462888842",1
3,41,0,"0.626660774474637,0.5958018027932437,0.9295310327138527",4
3,41,1,"0.8055158125343218,0.8908016558818366,0.6428476355827019",4
3,42,0,"0.48366238779088755,0.5744455279671987,0.44696135219985167",3
3,42,1,"0.4974088305537848,0.33566435798434224,0.40504013039288156",3
3,43,0,"0.9826147410834966,0.8827445708193931,0.16172434333277597",2
3,43,1,"0.1166777421480022,0.7108962422692009,0.2765636720000285",0
3,44,0,"0.22591435098158752,0.0799497272036025,0.7035524499396809",4
3,44,1,"0.6441942770777538,0.8956111352465047,0.04753523444078811",1
